14 199742 P04,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P05,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P06,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P07,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P08,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P09,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P10,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P11,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P12,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P13,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199742 P14,0,Plumbing(PS),SFD - Townhouse,Building Permit Related(PS),571,DUNDAS,ST,W,M5T,7807895,S2010,15-02-23,15-02-23,,Inspection,"Plumbing  - BLOCK 10A,(14 freehold units) To construct a total of 40 townhouse freehold units. Block 10A (14 units), Block 10B (14 units), and Block 10C (12 units).",Vacant,Freehold Townhomes Tchc,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199754 TPS,0,Temporary Structures,Park,Certified Tents,851,LAKE SHORE,BLVD,W,   ,9234085,S1908,14-07-31,14-08-27,,Inspection,"PROPOSAL TO INSTALL 40'x60' TENT ON AUGUST 26, 2014. TAKE DOWN SEPTEMBER 2, 2014. CERTIFIED TENT 11-166716",Park,Park,,,,0,0,0,0,0,0,0,0
14 199777 BLD,0,Building Additions/Alterations,Police Station with Detention,Interior Alterations,75,EGLINTON,AVE,W,M4R,800728,S2203,14-07-31,14-08-12,,Inspection,Proposal for interior alterations to vestibule and washrooms within the police station ,Police Station,Police Station ,0,0,"150,000",0,0,0,0,0,0,33,0
14 199777 HVA,0,Mechanical(MS),Police Station with Detention,Building Permit Related(MS),75,EGLINTON,AVE,W,M4R,800728,S2203,14-07-31,14-09-22,,Permit Issued,HVAC - Proposal for interior alterations to vestibule and washrooms within the police station ,Police Station,Police Station ,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199777 PLB,0,Plumbing(PS),Police Station with Detention,Building Permit Related(PS),75,EGLINTON,AVE,W,M4R,800728,S2203,14-07-31,14-09-22,,Permit Issued,Plumbing  - Proposal for interior alterations to vestibule and washrooms within the police station ,Police Station,Police Station ,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199799 BLD,0,Small Residential Projects,SFD - Detached,Interior Alterations,390,KINGSWOOD,RD, ,M4E,829320,S3206,14-07-31,14-08-01,,Inspection,Interior renovations (36m2) on ground floor to remove part of a load bearing wall and replace with new structural beam,Sfd - Detached,Sfd - Detached,0,0,"100,000",0,0,0,0,0,0,36,0
14 199799 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),390,KINGSWOOD,RD, ,M4E,829320,S3206,14-07-31,14-08-01,,Inspection,Plumbing - Interior renovations (36m2) on ground floor to remove part of a load bearing wall and replace with new structural beam,Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199810 BLD,0,Small Residential Projects,SFD - Detached,Addition(s) ,6,RED DEER,AVE, ,M1N,378065,E3601,14-07-31,14-10-15,,Inspection,construct 2 story addition,House,House,0,0,80000,0,0,42,0,0,0,0,0
14 199810 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),6,RED DEER,AVE, ,M1N,378065,E3601,14-07-31,14-10-15,,Permit Issued,Plumbing - construct 2 story addition,House,House,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199856 PCL,0,Portable Classrooms,Elementary School,Non-Certified Portables,207,WINDERMERE,AVE, ,M6S,7635396,W1309,14-07-31,14-08-28,,Permit Issued,Addition of two uncertified portables for Swansea Junior & Senior Public School ,School,School ,,,"50,000",0,0,0,0,0,0,0,0
14 199860 DEM,0,Demolition Folder (DM),Multiple Use/Non Residential,Demolition,2388,DANFORTH,AVE, ,M4C,8152892,S3108,14-07-31,14-09-17,,Permit Issued,To demolish the existing two-storey retail building (2362 Danforth Ave) and the existing service garage (2388 Danforth Ave).,Multi Use Non Res,Vacant,0,0,0,0,0,0,0,0,0,0,1382.4
14 199863 BLD,1,Small Residential Projects,SFD - Detached,Addition(s) ,10,YEWFIELD,CRES, ,M3B,578321,N3403,15-06-02,,,Under Review ,"Revision #1 changes to setbacks, height, building area and eliminating bathroom
construct rear addition for second suite and interior alterations",Sfd-Detached,Sfd-Detached,0,0,0,0,0,0,0,0,0,0,0
14 199863 BLD,0,Small Residential Projects,SFD - Detached,Addition(s) ,10,YEWFIELD,CRES, ,M3B,578321,N3403,14-07-31,14-08-18,,Inspection,construct rear addition for second suite and interior alterations,Sfd-Detached,Sfd-Detached,1,0,70000,0,0,56.39,0,0,0,0,0
14 199863 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),10,YEWFIELD,CRES, ,M3B,578321,N3403,14-07-31,14-08-18,,Permit Issued,Plumbing - construct rear addition for second suite and interior alterations,Sfd-Detached,Sfd-Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199876 PSA,0,Plumbing(PS),University, Backflow Prevention Devices (Water only),111,BOND,ST, ,M5B,773906,S2712,14-07-31,14-08-05,,Inspection,"Proposal to install a 2"" back prevention device in the existing university.",University,University,,,5000,0,0,0,0,0,0,0,0
14 199880 PSA,0,Plumbing(PS),University, Backflow Prevention Devices (Water only),112,BOND,ST, ,M5B,773907,S2712,14-07-31,14-08-05,,Inspection,"Proposal to install a 2"" back prevention device in the existing university.",University,University,,,5000,0,0,0,0,0,0,0,0
14 199884 BLD,0,Small Residential Projects,SFD - Detached,Deck,26,PURDON,DR, ,M3H,7684044,N1003,14-07-31,,,Refusal Notice,Proposed unexcavated deck in the rear yard.,Sfd,Sfd,,,"8,000.00",0,0,0,0,0,0,0,0
14 199894 DEM,0,Demolition Folder (DM),Other,Demolition,270,POPLAR PLAINS,RD, ,M4V,9109705,S2210,14-07-31,,,Under Review ,Proposal to demolish existing converted house and build new 12 storey apartment building. Convenence address is 213 St Clair Ave W,Converted House,Apartment Building,0,3,0,0,0,0,0,0,0,0,223
14 199901 BLD,0,New Houses,SFD - Detached,New Building,127,OVERLAND,DR, ,M3C,548183,N2510,14-07-31,14-09-02,,Inspection,Construct new two storey single family dwelling with attached garage ,Sfd-Detached,Sfd-Detached,1,0,400000,0,0,237.64,0,0,0,0,0
14 199901 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),127,OVERLAND,DR, ,M3C,548183,N2510,14-11-05,14-11-05,,Inspection,Drain - Construct new two storey single family dwelling with attached garage ,Sfd-Detached,Sfd-Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199901 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),127,OVERLAND,DR, ,M3C,548183,N2510,14-10-22,14-10-31,,Permit Issued,HVAC - Construct new two storey single family dwelling with attached garage ,Sfd-Detached,Sfd-Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199901 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),127,OVERLAND,DR, ,M3C,548183,N2510,14-07-31,14-09-02,,Inspection,Plumbing  - Construct new two storey single family dwelling with attached garage ,Sfd-Detached,Sfd-Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199908 DEM,0,Demolition Folder (DM),SFD - Detached,Demolition,127,OVERLAND,DR, ,M3C,548183,N2510,14-07-31,14-09-02,,Permit Issued,,Sfd-Detached,Sfd-Detached,0,0,0,0,0,0,0,0,0,0,9.99
14 199912 BLD,0,Small Residential Projects,SFD - Semi-Detached,Porch,20,CARACAS,RD, ,M2K,8740600,N2406,14-07-31,14-08-13,,Permit Issued,Proposed construction of a new porch at the front of existing semi detached single family dwelling.,Sfd - Semi Detached,Sfd - Semi Detached,,,2600,0,0,0,0,0,0,0,0
14 199918 DEM,0,Demolition Folder (DM),Other,Demolition,215,ST CLAIR,AVE,W,M4V,14068340,S2210,14-07-31,,,Under Review ,Proposal to demolish existing converted house and build new 13 storey apartment building. This demo permit also includes 217 St Clair Ave W which is a convienence address.,Converted House,Apartment Building,0,3,0,0,0,0,0,0,0,0,223
14 199937 DEM,0,Demolition Folder (DM),Office,Demolition,219,ST CLAIR,AVE,W,M4V,9109688,S2210,14-07-31,,,Under Review ,Proposal to demolish existing commercial building and build new 13 storey apartment building. ,Converted House,Apartment Building,0,3,0,0,0,0,0,0,0,0,223
14 199938 DEM,0,Demolition Folder (DM),Office,Demolition,223,ST CLAIR,AVE,W,M4V,9109689,S2210,14-07-31,,,Under Review ,Proposal to demolish existing converted house and build new 13 storey apartment building. ,Office,Apartment Building,0,3,0,0,0,0,0,0,0,0,223
14 199968 DRN,0,Drain and Site Service,SFD - Detached,Back Water Valve (Sewer only),46,POPLAR,AVE, ,M9B,1024049,W0504,14-07-31,14-07-31,,Inspection,To install 1 Back Water Valve (Sewer only).,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199972 BLD,0,Building Additions/Alterations,Elementary School,Multiple Projects,112,SEDGEMOUNT,DR, ,M1H,384158,E3806,14-07-31,14-10-27,,Inspection,"construct breezeway between school buildings, interior alterations",School,School,0,0,120000,12.3,0,0,0,0,0,373.87,0
14 199972 HVA,0,Mechanical(MS),Elementary School,Building Permit Related(MS),112,SEDGEMOUNT,DR, ,M1H,384158,E3806,14-07-31,14-10-27,,Permit Issued,"HVAC - construct breezeway between school buildings, interior alterations",School,School,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199977 BLD,1,Small Residential Projects,SFD - Semi-Detached,Interior Alterations,9,EMPIRE,AVE, ,M4M,802349,S3012,14-08-13,14-11-21,,Revision Issued,"REVISION - To add a dormer to the scope of work.
Proposed interior alterations on all floors to semi-detached dwelling",Sfd-Semi,Sfd-Semi,0,0,0,0,0,0,0,0,0,0,0
14 199977 BLD,2,Small Residential Projects,SFD - Semi-Detached,Interior Alterations,9,EMPIRE,AVE, ,M4M,802349,S3012,14-12-22,14-12-23,,Revision Issued,"Revision (02) to floor area: reduced floor area as per new survey.
( To add a dormer to the scope of work.)
Proposed interior alterations on all floors to semi-detached dwelling",Sfd-Semi,Sfd-Semi,0,0,0,0,0,0,0,0,0,0,0
14 199977 BLD,0,Small Residential Projects,SFD - Semi-Detached,Interior Alterations,9,EMPIRE,AVE, ,M4M,802349,S3012,14-07-31,14-08-01,,Inspection,Proposed interior alterations on all floors to semi-detached dwelling,Sfd-Semi,Sfd-Semi,0,0,140000,0,0,0,0,0,0,191,0
14 199977 PLB,0,Plumbing(PS),SFD - Semi-Detached,Building Permit Related(PS),9,EMPIRE,AVE, ,M4M,802349,S3012,14-07-31,14-08-01,,Inspection,Plumbing - Proposed interior alterations on all floors to semi-detached dwelling,Sfd-Semi,Sfd-Semi,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199984 DRN,0,Drain and Site Service,SFD - Detached,Back Water Valve (Sewer only),110,WINTER GARDENS,TRL, ,M1C,398945,E4408,14-07-31,14-07-31,,Inspection,"Install 4"" full port backwater valve on main line  ",Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199992 BLD,0,Building Additions/Alterations,Office,Interior Alterations,200,BAY,ST, ,   ,10224287,S2809,14-07-31,14-08-25,,Permit Issued,Proposal to construct interior alterations to the 25th floor of the existing office building.,Office,Office,0,0,45000,0,0,0,0,0,0,17,0
14 199992 HVA,0,Mechanical(MS),Office,Building Permit Related(MS),200,BAY,ST, ,   ,10224287,S2809,14-07-31,14-09-03,,Permit Issued,HVAC - Proposal to construct interior alterations to the 25th floor of the existing office building.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199992 PLB,0,Plumbing(PS),Office,Building Permit Related(PS),200,BAY,ST, ,   ,10224287,S2809,14-07-31,14-09-03,,Permit Issued,Plumbing  - Proposal to construct interior alterations to the 25th floor of the existing office building.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 199999 BLD,0,Small Residential Projects,SFD - Semi-Detached,Party Wall Admin Permits,11,EMPIRE,AVE, ,M4M,802351,S3012,14-07-31,14-08-01,,Inspection,Party wall admin permit for work at 9 Empire Ave - permit #14-199977,Sfd-Semi,Sfd-Semi,0,0,"140,000",0,0,0,0,0,0,0,0
14 200010 BLD,0,Building Additions/Alterations,Retail Store,Interior Alterations,3401,DUFFERIN,ST, ,M6A,509769,N1502,14-07-31,14-08-19,,Inspection,Construct interior alterations for LENS CRAFTERS,Retail,Retail,0,0,500000,0,0,0,0,0,0,253,0
14 200039 BLD,0,Small Residential Projects,Converted House,Multiple Projects,300,ST CLAIR,AVE,E,M4T,871305,S2701,14-07-31,14-08-07,,Inspection,Proposal to reconstruct basement walkout and do interior alterations on the main floor.,Converted House - 2 Units,Same,0,0,5000,0,0,0,0,0,0,50,0
14 200039 PLB,0,Plumbing(PS),Converted House,Building Permit Related(PS),300,ST CLAIR,AVE,E,M4T,871305,S2701,14-09-15,14-09-15,,Inspection,Plumbing - Proposal to reconstruct basement walkout and do interior alterations on the main floor.,Converted House - 2 Units,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200042 BLD,0,Small Residential Projects,SFD - Detached,Multiple Projects,98,EVANS,AVE, ,M6S,803497,W1306,14-07-31,14-08-08,,Inspection,"To underpin and lower the basement floor, also basement interior alterations.",Single Family Detached Dwelling,Single Family Detached Dwelling,0,0,35000,0,0,0,0,0,0,0,0
14 200042 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),98,EVANS,AVE, ,M6S,803497,W1306,14-07-31,14-08-08,,Inspection,"Plumbing - To underpin and lower the basement floor, also basement interior alterations.",Single Family Detached Dwelling,Single Family Detached Dwelling,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200046 BLD,0,New Houses,SFD - Detached,New Building,2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-01-30,,Inspection,"Construct a new (2.5) storey dwelling
Refer to COA Decisions B75/12EYK, A575/12EYK and related DEMO 14-200099, BLD 14-200079 (Part 2)",Sfd,Sfd,1,0,400000,0,0,204.37,0,0,0,0,0
14 200046 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-01-30,,Permit Issued,Drain - Construct a new (2.5) storey dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200046 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-04-21,,Permit Issued,HVAC - Construct a new (2.5) storey dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200046 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-01-30,,Permit Issued,Plumbing  - Construct a new (2.5) storey dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200053 BLD,0,Small Residential Projects,SFD - Detached,Interior Alterations,18,PEARSON,AVE, ,M6R,10222836,S1405,14-07-31,14-08-11,,Inspection,Interior alterations to second and third floor of existing dwelling,Sfd-Detached,Sfd-Detached,0,0,"70,000",0,0,0,0,0,0,32.3,0
14 200053 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),18,PEARSON,AVE, ,M6R,10222836,S1405,14-07-31,14-08-11,,Inspection,Plumbing - Interior alterations to second and third floor of existing dwelling,Sfd-Detached,Sfd-Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200079 BLD,0,New Houses,SFD - Detached,New Building,2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-01-30,,Inspection,"Construct a new (2.5) storey dwelling
Refer to COA Decisions B75/12EYK, A576/12EYK and related DEMO 14-200099, BLD 14-200046 (Part )",Sfd,Sfd,1,0,400000,0,0,204.37,0,0,0,0,0
14 200079 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-01-30,,Permit Issued,Drain - Construct a new (2.5) storey dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200079 HVA,0,Mechanical(MS),SFD - Detached,Building Permit Related(MS),2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-04-21,,Permit Issued,HVAC - Construct a new (2.5) storey dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200079 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-01-30,,Permit Issued,Plumbing  - Construct a new (2.5) storey dwelling,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200086 DRN,0,Drain and Site Service,SFD - Detached,Back Water Valve (Sewer only),98,EVANS,AVE, ,M6S,803497,W1306,14-07-31,14-07-31,,Inspection,"To install 1 Back Water Valve (Sewer only), and a Sump Pump.",Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200088 BLD,0,Building Additions/Alterations,Office,Interior Alterations,60,ATLANTIC,AVE, ,M6K,6023197,S1408,14-07-31,14-08-12,,Inspection,To complete interior alterations to the second floor of the existing office building.,Office,Office,0,0,500000,0,0,0,0,0,0,848,0
14 200088 FSU,0,Fire/Security Upgrade,Office,Building Permit Related(FS),60,ATLANTIC,AVE, ,M6K,6023197,S1408,14-08-12,,,Application On Hold,FS - Sprinkler Shop Drawing - To complete interior alterations to the second floor of the existing office building.,Office,Office,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200094 BLD,0,Small Residential Projects,SFD - Semi-Detached,Multiple Projects,59,BERTMOUNT,AVE, ,M4M,771598,S3008,14-07-31,14-08-26,,Inspection,Proposal to do underpinning and finish basement.,Sfd-Semi-Detached,Same,,,45000,0,0,0,0,0,0,0,0
14 200094 DRN,0,Drain and Site Service,SFD - Semi-Detached,Building Permit Related (DR),59,BERTMOUNT,AVE, ,M4M,771598,S3008,14-07-31,14-08-26,,Inspection,Drain - Proposal to do underpinning and finish basement.,Sfd-Semi-Detached,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200094 PLB,0,Plumbing(PS),SFD - Semi-Detached,Building Permit Related(PS),59,BERTMOUNT,AVE, ,M4M,771598,S3008,14-07-31,14-08-26,,Inspection,Plumbing - Proposal to do underpinning and finish basement.,Sfd-Semi-Detached,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200096 BLD,0,Small Residential Projects,SFD - Detached,Multiple Projects,17,CHELFORD,RD, ,M3B,498340,N2504,14-07-31,,,Refusal Notice,"Construction of a 16.35m2 unheated sunroom and new 13.01m2 wood deck, both at rear of existing SFD",Sfd,Sfd,0,0,50000,0,0,16.35,0,0,0,0,0
14 200098 BLD,1,Small Residential Projects,SFD - Semi-Detached,Underpinning,112,NORTHCOTE,AVE, ,M6J,846997,S1807,14-10-07,14-10-08,,Revision Issued,"REVISION # 1: Underpinning party wall
Proposal to underpin the basement. Basement to remain unfinished ",Sfd - Semi Detached,Same,,,0,0,0,0,0,0,0,0,0
14 200098 BLD,0,Small Residential Projects,SFD - Semi-Detached,Underpinning,112,NORTHCOTE,AVE, ,M6J,846997,S1807,14-07-31,14-09-18,,Inspection,Proposal to underpin the basement. Basement to remain unfinished ,Sfd - Semi Detached,Same,,,45000,0,0,0,0,0,0,0,0
14 200098 DRN,0,Drain and Site Service,SFD - Semi-Detached,Building Permit Related (DR),112,NORTHCOTE,AVE, ,M6J,846997,S1807,14-07-31,14-09-18,,Inspection,Drain - Proposal to underpin the basement. Basement to remain unfinished ,Sfd - Semi Detached,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200098 PLB,0,Plumbing(PS),SFD - Semi-Detached,Building Permit Related(PS),112,NORTHCOTE,AVE, ,M6J,846997,S1807,14-07-31,14-09-18,,Inspection,Plumbing - Proposal to underpin the basement. Basement to remain unfinished ,Sfd - Semi Detached,Same,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200099 DEM,0,Demolition Folder (DM),SFD - Detached,Demolition,2,TWENTY SEVENTH,ST, ,M8W,7640241,W0605,14-07-31,15-04-22,,Permit Issued,Demo existing bungalow,Sfd,Sfd,0,0,0,0,0,0,0,0,0,0,120
14 200107 BLD,0,Small Residential Projects,SFD - Detached,Garage,85,HULLMAR,DR, ,M3N,7940603,N0801,14-07-31,14-09-03,,Inspection,To construct a detached garage in the rear yard of the existing sfd.,Sfd,Sfd,0,0,50000,0,0,0,0,0,0,0,0
14 200107 PLB,0,Plumbing(PS),SFD - Detached,Building Permit Related(PS),85,HULLMAR,DR, ,M3N,7940603,N0801,14-07-31,14-09-03,,Permit Issued,Plumbing - To construct a detached garage in the rear yard of the existing sfd.,Sfd,Sfd,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
14 200117 BLD,0,Small Residential Projects,SFD - Semi-Detached,Party Wall Admin Permits,57,BERTMOUNT,AVE, ,M4M,771596,S3008,14-07-31,14-08-26,,Inspection,Admin permit for 59 Bertmount Ave. (14-200094 BLD),Sfd-Semi-Detached,Same,0,0,1000,0,0,0,0,0,0,0,0
14 200129 BLD,0,Small Residential Projects,SFD - Detached,Interior Alterations,31,MACLENNAN,AVE, ,M4W,5588341,S2705,14-07-31,14-08-01,,Inspection,Proposal to do minor interior alterations on the main floor.,Sfd-Detached,Same,0,0,100000,0,0,0,0,0,0,50,0
14 200161 BLD,0,Small Residential Projects,SFD - Townhouse,Party Wall Admin Permits,363,SHUTER,ST, ,M5A,7635741,S2805,14-07-31,14-07-31,,Permit Issued,"Administrative partywall permit in conjunction with 14 128188 BLD, 365 Shuter St.",Sfd-Townhouse,Same,0,0,1000,0,0,0,0,0,0,0,0
14 200176 BLD,0,New Houses,SFD - Detached,New Building,55,LARABEE,CRES, ,M3A,535067,N3403,14-07-31,14-08-21,,Inspection,Proposed construction of a new two storey single family detached dwelling (417.41m2) with integral at grade garage and finished basement area (160.9m2),Sfd - Detached,Sfd - Detached,1,0,"800,000",0,0,417.41,0,0,0,0,0
14 200176 DRN,0,Drain and Site Service,SFD - Detached,Building Permit Related (DR),55,LARABEE,CRES, ,M3A,535067,N3403,14-07-31,14-08-21,,Inspection,Drain - Proposed construction of a new two storey single family detached dwelling (417.41m2) with integral at grade garage and finished basement area (160.9m2),Sfd - Detached,Sfd - Detached,,,DO NOT UPDATE OR DELETE THIS INFO FIELD,0,0,0,0,0,0,0,0
